GC,Q_score
0.0,0.0
0.05,0.0
0.1,0.8033333333333333
0.15,0.7883333333333334
0.2,0.8993749999999999
0.25,1.0735185185185185
0.3,1.0220276497695857
0.35,0.9557665505226464
0.4,0.961787540025841
0.45,0.9765323195009348
0.5,0.9891271410363308
0.55,0.999662805232141
0.6,1.0100883062746837
0.65,1.0156905990927603
0.7,1.0238181818181822
0.75,1.1159322033898305
0.8,1.2942857142857143
0.85,0.0
0.9,0.0
0.95,0.0
