GC,Q_score
0.0,0.0
0.05,0.0
0.1,0.985
0.15,0.97
0.2,1.0168181818181816
0.25,1.0487777777777774
0.3,1.0640412979351037
0.35,1.0112341269841274
0.4,0.9896264613629847
0.45,0.9924963104125136
0.5,0.9998085660675571
0.55,1.0042812501647953
0.6,1.0080815315794966
0.65,1.0083252541047671
0.7,1.0854123711340202
0.75,1.2379999999999998
0.8,1.474444444444445
0.85,0.0
0.9,0.0
0.95,0.0
