GC_content,transitions,transversions,insertions,deletions
0.0,6.78733031674208e-05,4.524886877828054e-05,2.262443438914027e-05,0.0
0.05,0.01,0.01,0.01,0.0
0.1,0.032857142857142876,0.03214285714285716,0.0130952380952381,0.005952380952380954
0.15,0.024054054054053996,0.01610038610038608,0.007992277992277995,0.006370656370656374
0.2,0.023741935483871067,0.014983870967742044,0.006940860215053659,0.006655913978494528
0.25,0.02342765616657798,0.014440736785905394,0.006998131340096105,0.0072504004271222566
0.3,0.021361871732488682,0.012907500388218644,0.006433045188675073,0.007275738909881851
0.35,0.018965829317802302,0.01079103783968617,0.006346647750898094,0.007317711518233504
0.4,0.018706740507680973,0.009687324914876616,0.0061991983795165045,0.007199392319954517
0.45,0.019550789319355482,0.00911218790644829,0.005722118793191657,0.006890158373920583
0.5,0.021334331896014018,0.009253298227307458,0.005794029262674693,0.006943616652022768
0.55,0.02289137179277735,0.009782659735035035,0.005634076806972118,0.007052741908429898
0.6,0.024569058690445317,0.010693100414723699,0.005756692220683616,0.007320472539898191
0.65,0.02751879699248031,0.012492310321258067,0.005803144224196887,0.008002392344498012
0.7,0.024982248520709963,0.013526627218934783,0.008591715976331269,0.009976331360946646
0.75,0.009545454545454546,0.01363636363636364,0.008636363636363638,0.004318181818181818
0.8,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.0
0.85,0.0075,0.0,0.005,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
