block,transitions,transversions,insertions,deletions
0.1,0.02226864303581229,0.00936340475869052,0.004760416070344835,0.005782108062491958
0.2,0.02674853032014957,0.010837726355917886,0.0060743895525214265,0.006921956345120151
0.30000000000000004,0.0249325444359885,0.01090010919813148,0.005735139601124371,0.007183238119750247
0.4,0.027364466574302058,0.012072977527669884,0.005509254939546532,0.0073595941444229394
0.5,0.023858836254430773,0.012433883323683646,0.0057937273233197055,0.007136914896847981
0.6,0.02514199664207483,0.011647404309457631,0.005450758523907857,0.007183203784422654
0.7,0.025057730889178908,0.013077305235651043,0.005622884240508829,0.0071679737498142665
0.7999999999999999,0.025310429089054065,0.0114955456599791,0.005808086898539506,0.006790100811993698
0.9,0.02684380828101519,0.011778181681222686,0.005361863398781094,0.006466338521780479
1.0,0.01053898610248895,0.0054083297884126875,0.0021167870023708563,0.0025915910955384177
