Run,Avg_Q_score,GC_polymer,AT_polymer,All_polymer,Repeat_Size_2,Repeat_Size_3
SRR26270941_1_GC_Q.csv,24.66326533351267,21.966864524944068,26.426148233516926,24.1965063792305,25.091486975463052,26.92655496259088
SRR26270950_1_GC_Q.csv,23.829880579446783,21.241733839139286,25.590242130608875,23.415987984874082,24.274068294769265,25.989445256098957
