block,transitions,transversions,insertions,deletions
0.1,0.02286235696636442,0.009536414245718342,0.005424680941814512,0.006504271384900827
0.2,0.027798266829957126,0.011081652405896883,0.007220719199081924,0.007774290119527165
0.30000000000000004,0.025602871949497247,0.012149614924913212,0.006336839288680903,0.008100623112561873
0.4,0.028682307458487676,0.012894010037898442,0.00659788914996545,0.008575500428506749
0.5,0.02468866554307394,0.013850754642501935,0.006697976087436696,0.007999137925998101
0.6,0.025825959839454796,0.012570509840783523,0.006604695086927796,0.008021559731604115
0.7,0.02568459263055273,0.01405872512256283,0.0066127594183236155,0.008244795943605396
0.7999999999999999,0.026287160298701415,0.01232193634696902,0.006649259430953911,0.007965024169817515
0.9,0.027674169853948747,0.01235224917808604,0.006136328060487223,0.007564112645974915
1.0,0.010816503059029777,0.005479646843084512,0.002369536366225691,0.0029081516730838225
