GC,Q_score
0.0,18.025000000000002
0.05,20.723076923076924
0.1,27.546901408450697
0.15,27.717017543859647
0.2,27.37575936301975
0.25,26.594818532198495
0.3,26.02892222259856
0.35,25.36359915543279
0.4,24.961999247460405
0.45,24.804054000212457
0.5,24.636556236478775
0.55,24.299627868673767
0.6,23.8044071457697
0.65,23.07627009646307
0.7,22.189788235294113
0.75,20.57038461538461
0.8,22.494444444444447
0.85,20.3
0.9,23.16
0.95,23.200999999999997
