block,transitions,transversions,insertions,deletions
0.1,0.016354994771083053,0.01096507216886493,0.011415026964922779,0.013624240482184094
0.2,0.020658436273297453,0.013365187750813592,0.014033196976531425,0.016471457546275676
0.30000000000000004,0.020532513493513323,0.014766908763262296,0.013971482770861594,0.016228515329842187
0.4,0.021083249627030055,0.014687242555139274,0.013907662596882893,0.01579762413637088
0.5,0.021851034621388227,0.015575662630259368,0.013802620651906064,0.01641068307455523
0.6,0.021534892494482313,0.015778398334149134,0.013968826759020532,0.017054241257360613
0.7,0.021952740994356398,0.014737564448878892,0.013682289619167643,0.016529937729937334
0.7999999999999999,0.020994434829179977,0.014911276677916497,0.014027748034620646,0.0161435003050108
0.9,0.02053988918603509,0.014695675972811397,0.01256911231647711,0.01543675051504185
1.0,0.007721924945511092,0.0056781006266121755,0.004817743888408127,0.005828554581788183
