GC,Q_score
0.0,15.728372093023252
0.05,15.331048387096777
0.1,15.156989690721655
0.15,14.941500926497838
0.2,14.77051378876304
0.25,14.411869144524548
0.3,13.860827880408449
0.35,13.300706886241926
0.4,12.713226098332042
0.45,12.381523357858367
0.5,12.24351040881299
0.55,12.182103069839847
0.6,12.102039583801545
0.65,12.145296729173303
0.7,12.144640250260709
0.75,12.292981927710846
0.8,13.070630630630628
0.85,13.001578947368424
0.9,0.0
0.95,0.0
