name,transitions,transversions,insertions,deletions
flat,0.02161997523521144,0.011519097316060567,0.013151244431573379,0.024631273387676286
all_polymers,0.023177930492289084,0.01118584203892985,0.0,0.07269371193145968
post_all_polymer,0.020767417353544725,0.012998565830401302,0.016267033953771555,0.05902237378609908
AT_polymers,0.011238047566114354,0.009419742572023278,0.0,0.05277980331140014
post_AT_polymers,0.018974974453805107,0.011322634707146046,0.015256062995552148,0.05531620059034852
GC_polymers,0.04104424711232454,0.013792238965772325,0.0,0.1011581353372385
post_GC_polymers,0.023004342512518913,0.015126542492590512,0.017082989146310196,0.06343856150082297
"Repeat 3, 3",0.013870562867342914,0.0071799336390414425,0.0,0.03620127049114912
"Post_Repeat 3, 3",0.012828484646666461,0.006661394161394161,0.0075607822635794675,0.039769000424594865
"Repeat 2, 3",0.012369816682272251,0.006991161072010157,0.0,0.06370435388926428
"Post_Repeat 2, 3",0.014396003820218356,0.008593153278076733,0.013851826082467749,0.051292694401607816
