name,transitions,transversions,insertions,deletions
flat,0.02069341223066668,0.010529060516733595,0.01198322178988033,0.024709505307563537
all_polymers,0.01995501225546282,0.010651118777787802,0.0,0.07543789599467184
post_all_polymer,0.01619368496216435,0.01233652294733834,0.013935982933107134,0.056968397740989905
AT_polymers,0.01037385171434896,0.008665624074702083,0.0,0.050589955692747275
post_AT_polymers,0.015924163779301836,0.011350787726910167,0.012582568889814585,0.05211458247142366
GC_polymers,0.0314044489934962,0.012884407458029152,0.0,0.1020112345818463
post_GC_polymers,0.016033982973601334,0.013177787311313926,0.015273074704713159,0.06292248133645087
"Repeat 3, 3",0.01011963535851793,0.004018123805429371,0.0,0.023694783004980933
"Post_Repeat 3, 3",0.005483986779721111,0.0037424351750604285,0.004337208458013661,0.024189681495662523
"Repeat 2, 3",0.009058090773892087,0.0049755716820845475,0.0,0.049203708233809415
"Post_Repeat 2, 3",0.01130805216890992,0.0066623167144734975,0.010007908372690272,0.04399705337823498
