GC_content,transitions,transversions,insertions,deletions
0.0,0.00375,0.00125,0.00375,0.00625
0.05,0.01366666666666667,0.010666666666666668,0.013333333333333338,0.007000000000000002
0.1,0.011718750000000003,0.010000000000000005,0.010312500000000006,0.009218750000000001
0.15,0.012106824925815985,0.008545994065281887,0.00875370919881303,0.012136498516320426
0.2,0.013732106339468383,0.009360940695296485,0.008911042944785187,0.012361963190184124
0.25,0.01623213070115769,0.01006126616746092,0.009836623553437757,0.013304969366916592
0.3,0.01760411440040161,0.010589563472153101,0.009883759826058585,0.013832580699113934
0.35,0.019911508824257677,0.011138951031568358,0.010458364404672868,0.0148187919463072
0.4,0.022046424042114595,0.011811998001612808,0.010923869182581968,0.016069328619187785
0.45,0.024607866621948193,0.01204762132898944,0.011054472284769567,0.01680256791069507
0.5,0.02581466212582842,0.012572145545797204,0.011703710342355959,0.017736153432515278
0.55,0.02513513513513544,0.012507991862830655,0.011153734379541015,0.01825632083696635
0.6,0.025069686411149844,0.013658536585365718,0.011959930313588682,0.019790940766550427
0.65,0.02613365155131254,0.016515513126491587,0.01217183770883047,0.02069212410501182
0.7,0.030828402366863846,0.018639053254437835,0.015147928994082823,0.022899408284023624
0.75,0.034939759036144574,0.01578313253012049,0.013012048192771093,0.026144578313253022
0.8,0.040000000000000015,0.021081081081081088,0.013513513513513516,0.02702702702702704
0.85,0.03416666666666667,0.035833333333333335,0.018333333333333333,0.020833333333333332
0.9,0.03931034482758622,0.030689655172413805,0.017931034482758627,0.020344827586206905
0.95,0.0475,0.0125,0.04,0.005
