GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.01
0.05,0.020000000000000004,0.0022222222222222222,0.0022222222222222222,0.01
0.1,0.007857142857142856,0.0014285714285714286,0.0035714285714285718,0.007142857142857143
0.15,0.008301886792452836,0.0050314465408805055,0.006729559748427678,0.007735849056603779
0.2,0.005864496948834386,0.004281020184634714,0.004154279455484409,0.005675168205288826
0.25,0.008083691826359034,0.004454438795463383,0.004865076261243566,0.0065584669534610035
0.3,0.00889009204114788,0.004885399747338091,0.005110990795885387,0.006493412741382558
0.35,0.008618321381678909,0.004631855368144664,0.004132915867084203,0.005732754267245699
0.4,0.008922562613032441,0.004369485394859551,0.004670904806269785,0.005878226557790794
0.45,0.009468497679445902,0.004804501239748335,0.004445927903871845,0.006128170894526455
0.5,0.01122542810227525,0.005157400891391332,0.005059347877082372,0.007064039408867286
0.55,0.011282405012356053,0.00533942633787431,0.005375639478070695,0.00720354084037411
0.6,0.011602046841170353,0.005309134872212982,0.0054775494137821144,0.007308178929906089
0.65,0.012640717530037645,0.006579945955269061,0.004467601908814026,0.007825274535731572
0.7,0.014508947442581927,0.008657179089756314,0.007352402423559192,0.009709736508383904
0.75,0.013619402985074509,0.0071766169154228385,0.006691542288557151,0.008830845771144189
0.8,0.01411016949152535,0.010105932203389791,0.007182203389830476,0.009449152542372831
0.85,0.01744186046511629,0.014767441860465124,0.008139534883720935,0.010697674418604659
0.9,0.02,0.0,0.0033333333333333335,0.01
0.95,0.020624999999999998,0.00375,0.0,0.000625
