name,transitions,transversions,insertions,deletions
flat,0.02544869670634993,0.011697558709009317,0.010566487749901703,0.018166599097553898
all_polymers,0.009184370403494242,0.005335419177467347,0.0,0.02361220814642929
post_all_polymer,0.012186831623201897,0.005257323698719076,0.005780190953735312,0.017001249815544465
AT_polymers,0.006244361186436571,0.0038655714434029285,0.0,0.02143123519143764
post_AT_polymers,0.009566544701310086,0.0042834328269054905,0.005496623057972666,0.01631720777023637
GC_polymers,0.01536681675801593,0.007965647828519894,0.0,0.027037131225219252
post_GC_polymers,0.016486396938630486,0.007258831523557355,0.005890188633882847,0.019096045671994664
"Repeat 3, 3",0.0055217228290451005,0.0024349462991868514,0.0,0.007533453406200054
"Post_Repeat 3, 3",0.005309329787138091,0.0023568343751399494,0.002849866244662717,0.008348982779493284
"Repeat 2, 3",0.007565121688493113,0.003454453427786303,0.0,0.019216732193510524
"Post_Repeat 2, 3",0.008306915509357485,0.0032671764024064446,0.004117212011518305,0.010478040755212203
