GC,Q_score
0.0,12.01
0.05,7.284000000000001
0.1,17.905789473684212
0.15,21.226816608996558
0.2,21.459015748031554
0.25,20.97131135052786
0.3,20.300681881051162
0.35,19.5400354020665
0.4,19.067307747991055
0.45,18.971269111398755
0.5,18.97791496049835
0.55,18.793667136271093
0.6,18.43396329518492
0.65,17.796371805258886
0.7,17.41160220994476
0.75,16.626410256410256
0.8,14.97090909090909
0.85,0.0
0.9,5.43
0.95,0.0
