GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
0.15,0.018571428571428572,0.054285714285714284,0.011428571428571429,0.004285714285714286
0.2,0.029069767441860482,0.02418604651162792,0.007674418604651165,0.00674418604651163
0.25,0.029615384615384564,0.02141025641025639,0.007884615384615391,0.009358974358974365
0.3,0.02846827133479197,0.024420131291028328,0.007768052516411344,0.00859956236323847
0.35,0.026006825938566642,0.02041808873720138,0.0072098976109214105,0.008430034129692725
0.4,0.026935588809369228,0.019108653220559588,0.007543916720884958,0.008510084580351495
0.45,0.028750181448686872,0.019367106982145943,0.007426331833357513,0.008769052112062718
0.5,0.030764578443761105,0.020018053800325057,0.0076936270084856685,0.008840043329121297
0.55,0.03290782876976537,0.020833011955264515,0.00759866306723223,0.009344388738912652
0.6,0.03573556797020499,0.02275605214152713,0.007728119180633052,0.009655493482309142
0.65,0.03908713692946049,0.02460580912863065,0.008755186721991704,0.009128630705394188
0.7,0.030000000000000006,0.016,0.013999999999999999,0.002
0.75,0.015,0.015,0.01,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.02,0.01,0.0
