GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.08,0.06,0.01,0.01
0.15,0.05000000000000001,0.04153846153846154,0.010769230769230769,0.01
0.2,0.032015503875968965,0.020155038759689915,0.008759689922480626,0.008294573643410859
0.25,0.027407407407407252,0.015867446393762096,0.007329434697855709,0.009337231968810858
0.3,0.025003427004797886,0.014441398217957507,0.008039753255654439,0.009588759424263049
0.35,0.024190501180792755,0.012327473104172247,0.0075439517187092095,0.009511939123589785
0.4,0.02414316480361034,0.011704440570198461,0.007708952927905042,0.009462619218542103
0.45,0.025752162467088568,0.011398552087250623,0.007270120345994918,0.009578318916885797
0.5,0.0281021609894797,0.011947144507364631,0.007410757050685056,0.009690924971118436
0.55,0.03060111201834323,0.01262335238539421,0.007464131575877517,0.009987169019012546
0.6,0.03303719800588075,0.013314585197495059,0.007394861306404137,0.01028377860155973
0.65,0.037158351409978294,0.015173535791756898,0.0075488069414315915,0.010574837310195095
0.7,0.03750000000000002,0.01416666666666667,0.012500000000000004,0.010277777777777782
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
