GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.025,0.015,0.01,0.005
0.15,0.028974358974358985,0.01897435897435898,0.01025641025641026,0.011282051282051286
0.2,0.030371621621621544,0.018648648648648604,0.008209459459459447,0.009628378378378355
0.25,0.029677685950413268,0.016900826446280957,0.008851239669421364,0.011198347107437851
0.3,0.026810035842294182,0.014910394265233103,0.008553274682307103,0.011130661453242296
0.35,0.02376818622696457,0.01296960879405137,0.008863562883931468,0.011256062075654931
0.4,0.02433150899139787,0.012199161276565696,0.009064610135760216,0.011750657473878944
0.45,0.02622524498046162,0.011924895497839389,0.008672993901184818,0.011620640032889776
0.5,0.028297310278563907,0.012184743690503036,0.008868221116056448,0.011682167496283207
0.55,0.029930728644018873,0.012597352150970024,0.008736930696273274,0.011769332858573279
0.6,0.03143208496366691,0.013103409726104522,0.008699832308552502,0.011817775293460658
0.65,0.03329787234042558,0.013752417794970833,0.008558994197291973,0.011856866537717444
0.7,0.036222222222222246,0.01355555555555556,0.012222222222222228,0.013111111111111115
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
