name,transitions,transversions,insertions,deletions
flat,0.03142009305717009,0.022018748898046517,0.009204113162778327,0.011339586950480079
all_polymers,0.0014456087909483937,0.001205817957086658,0.0,0.001854834320320723
post_all_polymer,0.0018591209899589804,0.0013502614512100127,0.0006522935741488689,0.0013549091354688935
AT_polymers,0.0012083749207793695,0.0010498634245136311,0.0,0.001742734044973631
post_AT_polymers,0.0016272193611558277,0.0011731574261837597,0.0006537374451393727,0.0012910253057517012
GC_polymers,0.0019430927583990614,0.0015144148755085367,0.0,0.0021057584225759336
post_GC_polymers,0.002322257858112733,0.0016931003952946257,0.0006446165187499664,0.0014857494143653517
"Repeat 3, 3",0.0013008693830382852,0.0007556039850995751,0.0,0.0006889200543407219
"Post_Repeat 3, 3",0.000791729724656554,0.0016434130458520704,0.00033536585365853656,0.0006472609368950832
"Repeat 2, 3",0.0016228895339543917,0.0013673081330900644,0.0,0.0016832580907370136
"Post_Repeat 2, 3",0.0016448088675756535,0.0013619543238978498,0.000573298491100978,0.0011382991725979528
