GC,Q_score
0.0,30.2651677852349
0.05,22.766111111111112
0.1,20.06555555555556
0.15,22.05870192307693
0.2,22.03254980079682
0.25,21.064449152542394
0.3,19.95894046661295
0.35,18.94824909666776
0.4,18.304491046612196
0.45,17.961430741959788
0.5,17.758047217481295
0.55,17.320164680586135
0.6,16.395080709423375
0.65,14.384681617941538
0.7,11.711078947368442
0.75,11.064882352941178
0.8,17.228636363636365
0.85,18.018333333333334
0.9,38.16444444444444
0.95,40.106511627906976
