block,transitions,transversions,insertions,deletions
0.1,0.01760497666300273,0.007694028572369252,0.005465439962133348,0.006921787846766455
0.2,0.02393329960812909,0.010625085984633026,0.008886003687373526,0.010755518993771945
0.30000000000000004,0.024778805166750704,0.011693048554778833,0.009847383327681404,0.011529756302904341
0.4,0.02543111474396303,0.012418346199998426,0.010015817067018606,0.01134659879936977
0.5,0.02632758706290983,0.01209017411126139,0.009784076301533594,0.011740836148195708
0.6,0.02598468141203429,0.012144032042018353,0.00976202523449406,0.011192679921942594
0.7,0.025450940847912957,0.0122085399441982,0.009411235168800467,0.0107919564315561
0.7999999999999999,0.02637311377996271,0.011623555563154711,0.009540526319655502,0.010653060263884465
0.9,0.024598069164754113,0.010366658543954693,0.007899415459416512,0.00940026030599473
1.0,0.009232614854984068,0.0035739359077458497,0.002345916668823994,0.002870495948262575
