GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.037142857142857144,0.025714285714285717,0.022857142857142857,0.024285714285714282
0.15,0.019315068493150695,0.013835616438356173,0.008904109589041101,0.012465753424657541
0.2,0.023489051094890356,0.014131386861313775,0.008496350364963429,0.012905109489050973
0.25,0.02363117232112888,0.014350016795431733,0.008243197850184875,0.01306348673160919
0.3,0.02247948164146915,0.013186465082793806,0.008479481641468625,0.012898488120950796
0.35,0.02123509608640651,0.011563332865759848,0.008517323607799875,0.012864356852293694
0.4,0.021848864163182147,0.011208159480758116,0.00888641631896,0.012905578735894449
0.45,0.023726803445286042,0.01127122237982559,0.00875787842007041,0.01295731395228999
0.5,0.025756172839519323,0.011451866124305578,0.0089846035823816,0.013066438307276449
0.55,0.027724843044793626,0.01207874234133591,0.00896724742189525,0.013402839061033366
0.6,0.02997467630599989,0.012971041130578807,0.009207204999386964,0.013677653882282965
0.65,0.03220410824910373,0.01417998043690912,0.00914248451255313,0.013994131072709715
0.7,0.029239766081871302,0.016549707602339155,0.01175438596491229,0.014619883040935656
0.75,0.02,0.046,0.02,0.013999999999999999
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
