GC,Q_score
0.0,9.835
0.05,13.9575
0.1,18.698333333333334
0.15,22.145000000000003
0.2,21.367134751773055
0.25,21.001485974222902
0.3,20.161331331331297
0.35,19.7482382445141
0.4,19.343592621116994
0.45,19.080735177587155
0.5,18.847295106903406
0.55,18.53133403713401
0.6,18.165100411946536
0.65,17.75005452562704
0.7,16.692056074766356
0.75,14.666470588235294
0.8,11.67818181818182
0.85,16.589
0.9,15.866666666666667
0.95,28.653793103448276
