name,transitions,transversions,insertions,deletions
flat,0.02160112751898172,0.014707129591522103,0.016467004439335915,0.0277229354621965
all_polymers,0.020770361117166996,0.01329863720684093,0.0,0.07175294973785382
post_all_polymer,0.024945911323981038,0.017851398084670095,0.019846615678191265,0.06387706639194578
AT_polymers,0.013890266584174448,0.012177042413447591,0.0,0.06474679382087235
post_AT_polymers,0.02395114810118868,0.01701598803216441,0.019839818861224726,0.05918234811687663
GC_polymers,0.036314486357199104,0.01521970182535689,0.0,0.08873000087237666
post_GC_polymers,0.020066379074950784,0.019054380433482072,0.01620326732066047,0.07117686798671957
"Repeat 3, 3",0.008496038186297121,0.005937195541087068,7.999103513671776e-06,0.031974734900436404
"Post_Repeat 3, 3",0.009653740082653657,0.005941306732363486,0.012481276557368698,0.0402771455603054
"Repeat 2, 3",0.013189356466757183,0.009671669738855707,0.0,0.06950385040158548
"Post_Repeat 2, 3",0.013036875179232662,0.010484290437106926,0.014754676896310602,0.05172078933783507
