GC,Q_score
0.0,2.72656626506024
0.05,16.70793201133146
0.1,16.18297796835716
0.15,15.689897491232772
0.2,15.414792707121823
0.25,15.273244792269171
0.3,14.922453552479686
0.35,14.398588129605868
0.4,13.713788499832301
0.45,13.115707696219081
0.5,13.118556090708422
0.55,13.213200803491054
0.6,13.096336188436858
0.65,13.157398005439703
0.7,12.389846153846154
0.75,10.754090909090907
0.8,9.927916666666668
0.85,10.352083333333331
0.9,10.915
0.95,4.304375
