block,transitions,transversions,insertions,deletions
0.1,0.009970777560020879,0.00639993283928732,0.0074939397368458316,0.013310815082234077
0.2,0.013566068799175362,0.00891866038673407,0.009694019557441867,0.01549275549764696
0.30000000000000004,0.014154065803963506,0.009644573422553433,0.009729860813650413,0.015057713818087062
0.4,0.014501207096587615,0.00970282402626289,0.009810424484120847,0.014986526688659083
0.5,0.014712621341908276,0.009949943686800553,0.009887854761187163,0.0147352572483005
0.6,0.014432255971765841,0.009835636150105366,0.009882829459086428,0.014913007509443054
0.7,0.014728064955617343,0.009865697782163924,0.009721126821726916,0.014751643716588745
0.7999999999999999,0.01426717311433366,0.009727772565971071,0.009700504887187409,0.014302425853366583
0.9,0.013479393791534447,0.009105669812349754,0.009068208782445507,0.013592388062639904
1.0,0.0047586416518744625,0.0028741268600359195,0.003115725838486708,0.004620119496212456
