name,transitions,transversions,insertions,deletions
flat,0.02715592428771986,0.011276331157504663,0.007282921634663729,0.009827763885367111
all_polymers,0.012216463332621427,0.006187546628512924,0.0,0.016224202134705143
post_all_polymer,0.015666934015589083,0.007108075096164086,0.0056333938723042605,0.013185979120436347
AT_polymers,0.008802501224100189,0.00465279936971724,0.0,0.014533834931136516
post_AT_polymers,0.014790717284542539,0.0052569167521050505,0.005531428893573547,0.012950001634122164
GC_polymers,0.017824433575991824,0.009108306430958567,0.0,0.018516151855261526
post_GC_polymers,0.016623724125510494,0.009937711388295438,0.0055663662067721486,0.013171128629401542
"Repeat 3, 3",0.007661385118753694,0.0024203059072040282,3.4914006801248527e-06,0.0051332993306047675
"Post_Repeat 3, 3",0.007514397816151555,0.00246170539559435,0.0016386403275634896,0.005425724643967877
"Repeat 2, 3",0.011069484466717926,0.00428224531154085,0.0,0.013823621340796762
"Post_Repeat 2, 3",0.012773237578181204,0.0034884810146167166,0.003016579008136129,0.007957684450175837
