GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.11,0.08,0.01,0.04
0.15,0.030000000000000006,0.013333333333333334,0.012666666666666668,0.010666666666666668
0.2,0.02775700934579438,0.015607476635514029,0.01233644859813085,0.012803738317757019
0.25,0.02612149532710269,0.015163551401869084,0.011355140186915812,0.013878504672897106
0.3,0.025330612244898035,0.014930612244897874,0.011771428571428395,0.013542857142856975
0.35,0.02410632447296092,0.012826153376107685,0.010864650168041732,0.013205010693553513
0.4,0.02460739166371519,0.01226709174636961,0.011159522966112174,0.01282205691344964
0.45,0.026543176246251042,0.012469626804685247,0.01092999182783978,0.012853173522200983
0.5,0.02872836719336844,0.012837745399819566,0.011076339010873916,0.012786100280453438
0.55,0.030144398686331623,0.013239847781890156,0.010868998592503707,0.012943230985768498
0.6,0.03186321626617418,0.01403512014787455,0.011083179297597157,0.012927911275416122
0.65,0.032508896797152895,0.013665480427046175,0.010729537366547965,0.01329181494661911
0.7,0.031111111111111114,0.020000000000000004,0.014999999999999998,0.015000000000000001
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
