block,transitions,transversions,insertions,deletions
0.1,0.021321713657350295,0.0092938452562489,0.000560878292333055,0.0011729829871021066
0.2,0.023222175793326926,0.008796447053217528,0.0006503718523038096,0.0008536038404779045
0.30000000000000004,0.02262732307385866,0.009464481341123538,0.0008115166619347331,0.0008071350853665314
0.4,0.02192600704323288,0.009612042135789062,0.0004243614384518054,0.0005015966815858051
0.5,0.02192334332470448,0.009095685688091288,0.0003840530529448992,0.0004550045552671473
0.6,0.022277055788531317,0.009816464271390915,0.0003824139583817093,0.0007304523539743954
0.7,0.023353562888640707,0.010598278851393693,0.0005442286780218628,0.000747740613097366
0.7999999999999999,0.022589369874227765,0.00995187226075932,0.0005956230584769635,0.0006880333461884887
0.9,0.02284580246264621,0.00946200227524661,0.0006401290324750021,0.0007883852803707436
1.0,0.009175708069056319,0.004712928363181171,0.00023271760884490544,0.0004459294567808088
