name,transitions,transversions,insertions,deletions
flat,0.027926983628665077,0.01278787823618443,0.013080060949846926,0.01643927406361102
all_polymers,0.004227862682327403,0.0027960754587062382,0.0,0.010050722416549602
post_all_polymer,0.006133560775876637,0.0027511293446189295,0.003702752120064803,0.007401460059803216
AT_polymers,0.0035617572845433173,0.0019847678417462787,0.0,0.009191705793859698
post_AT_polymers,0.00479867425246359,0.0020761215472468652,0.0035726073007686307,0.006705302632393564
GC_polymers,0.00554105411785265,0.004268006588182932,0.0,0.01079197235997047
post_GC_polymers,0.0082164073457083,0.003986114319702571,0.0034138387682637783,0.008325020922476742
"Repeat 3, 3",0.0018002820825558544,0.0007678998498960267,0.0,0.0016583132747209992
"Post_Repeat 3, 3",0.002140768222417301,0.0008272223215882668,0.0009233589697728491,0.0018149508334627275
"Repeat 2, 3",0.0034550246821934733,0.0013959626744889913,0.0,0.0054862284138755355
"Post_Repeat 2, 3",0.0030972485048900004,0.001326523015185447,0.0023547977919011385,0.0033110427199929595
