name,transitions,transversions,insertions,deletions
flat,0.02670973841790104,0.012364369006348205,0.010996803385709783,0.01830737022196209
all_polymers,0.00015036380154353338,0.00010350172246547477,0.0,0.000422042848152137
post_all_polymer,0.0002504864935311488,9.282891797540854e-05,0.00015284608695443244,0.0003602451499176771
AT_polymers,0.00011306670331181004,7.958160638050127e-05,0.0,0.00041710282454537244
post_AT_polymers,0.000170186152757083,5.860532952884912e-05,0.00017412150538599305,0.00033568049402376903
GC_polymers,0.0002260307781603369,0.00015286229326068676,0.0,0.0004041751034970482
post_GC_polymers,0.0003862821966061242,0.00021632341664928255,0.00010740958172061436,0.0003916632107879531
"Repeat 3, 3",0.00024133403832980973,5.4122727557583734e-05,0.0,0.0004198547067649852
"Post_Repeat 3, 3",0.00021791519253448188,4.614674665436087e-05,2.3073373327180436e-05,3.8455622211967385e-05
"Repeat 2, 3",0.00014412711521320738,5.30369686800735e-05,0.0,0.0003000876381899588
"Post_Repeat 2, 3",0.0003355816861026586,0.00015502338371694503,6.311444663034297e-05,0.0001884129893669269
