GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.01,0.03,0.0,0.0
0.15,0.03705882352941176,0.03294117647058823,0.0023529411764705885,0.0
0.2,0.029060402684563728,0.017181208053691277,0.0023489932885906047,0.0012751677852348995
0.25,0.022364170337738472,0.011850220264317108,0.0012187958883994134,0.001160058737151249
0.3,0.01823008849557531,0.010376106194690224,0.0008794247787610627,0.000934734513274337
0.35,0.015568400770713064,0.007782059516163686,0.000616570327552984,0.0007407407407407354
0.4,0.015308036105512457,0.007100166506003204,0.0005564805889054355,0.0006853036543685823
0.45,0.016893284511717847,0.006801555245177571,0.00038277150730436156,0.0005443358121626118
0.5,0.01908820009854024,0.0070449799385239615,0.00030174335390318387,0.0004871066895046882
0.55,0.021143274218088363,0.007736124483647145,0.0002618256359288096,0.0004947665931608448
0.6,0.023537051184110293,0.008802521008403709,0.00027883880825057194,0.0004936974789915916
0.65,0.02575778546712821,0.00936332179930784,0.00025605536332179944,0.0005051903114186854
0.7,0.029062500000000012,0.0084375,0.0003125,0.0003125
0.75,0.01,0.01,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
