GC,Q_score
0.0,0.0
0.05,0.0
0.1,23.53428571428572
0.15,26.18301724137931
0.2,25.36446969696965
0.25,24.79199459093974
0.3,24.11352698297729
0.35,23.473850315126207
0.4,23.14982469849889
0.45,23.08813866624529
0.5,23.147780319293354
0.55,22.928928954348486
0.6,22.495201159355624
0.65,21.903379211469534
0.7,20.201274131274154
0.75,12.552058823529414
0.8,4.585
0.85,8.201666666666666
0.9,6.15
0.95,0.0
