block,transitions,transversions,insertions,deletions
0.1,0.021903742902729496,0.009281787821008464,0.004494060985131736,0.005993462801037787
0.2,0.026471737100731748,0.010884589094602878,0.006326154044477286,0.00821300974010033
0.30000000000000004,0.026798981520199442,0.011240942246404132,0.006503220631790696,0.008809216704298925
0.4,0.027134890980233646,0.011331849560293346,0.006611468415672136,0.008512481256049188
0.5,0.027342362219309725,0.011646314330843104,0.006521082666867296,0.008467248662295136
0.6,0.027137683566593147,0.011135453005941928,0.006549765907815453,0.008237956263869146
0.7,0.026492355109777387,0.01110605821959301,0.006737461794448652,0.008203614660310892
0.7999999999999999,0.027633893517344393,0.010936500202561551,0.006517451049096435,0.00832658665698102
0.9,0.026253199389859275,0.011215127690633772,0.005719996628790134,0.007257134695672173
1.0,0.01067237255868352,0.004405075425970117,0.002079502813559761,0.0024961886038141067
