GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0001923076923076923,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.1281818181818182,0.10181818181818182,0.019999999999999997,0.0
0.15,0.03688888888888886,0.026444444444444448,0.0037777777777777775,0.002333333333333333
0.2,0.03444584382871533,0.023110831234256838,0.002380352644836274,0.0022040302267002537
0.25,0.026702508960573766,0.014952753339850203,0.0012381883349625203,0.0011045943304007755
0.3,0.02008959681433578,0.011100049776008222,0.0006819313091090022,0.0006371329019412578
0.35,0.015940252965203565,0.008125399872041006,0.0004857522515871769,0.0006230621585707855
0.4,0.015385268434664392,0.006886117399739876,0.00035191623544631096,0.0003822364165588635
0.45,0.017052241054278418,0.006829039449782599,0.00024317182133543096,0.00027829185783272647
0.5,0.01962172886558474,0.007160715500945295,0.00016311830264832369,0.00018636109031708024
0.55,0.02236926476471662,0.00816750377886169,0.00013075218089757438,0.0001735228528241559
0.6,0.02459091096538903,0.0093354365128432,0.00014227390820239884,0.00017588354158934187
0.65,0.026720437457280102,0.011589883800410431,0.0002980177717019821,0.0005126452494873529
0.7,0.027814371257484916,0.019910179640718517,0.0027544910179640738,0.004371257485029943
0.75,0.0125,0.0075,0.0025,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
