block,transitions,transversions,insertions,deletions
0.1,0.018505747381759714,0.006095396840944173,0.007275378884105208,0.00986227161996749
0.2,0.02402608840656742,0.014692440240819076,0.007400978248877892,0.013962557265803855
0.30000000000000004,0.027576662891526042,0.010747144250311667,0.008591594327909166,0.010951096274154467
0.4,0.021186174738648214,0.01451394764687118,0.007951262104048347,0.014722658778049081
0.5,0.021573540618772195,0.01952697753390335,0.009882923094817656,0.012351500713213856
0.6,0.025813160709289032,0.01230137701387733,0.009514019257409218,0.012511467760832767
0.7,0.02628907546108853,0.01424749232733844,0.010031858961086106,0.016525918088703035
0.7999999999999999,0.025173305082955528,0.00914458644196293,0.008320724640861851,0.012937632611130883
0.9,0.0240690347207787,0.011332950682236591,0.00872443612830071,0.013207959992827175
1.0,0.011132401970864065,0.004215809510632355,0.0043628831781295984,0.004813140879465321
