name,transitions,transversions,insertions,deletions
flat,0.011449670547890051,0.005512071045521941,0.003452099606164548,0.0012270881368428596
all_polymers,0.0088284752489365,0.00596354786681788,0.0,0.013980406085650186
post_all_polymer,0.012299395478437319,0.00693189809653609,0.010181142273658505,0.005035288678673337
AT_polymers,0.007575205100353091,0.004131177440869659,0.0,0.011615663181902207
post_AT_polymers,0.010470057396951886,0.005029627643676102,0.009874392113369055,0.004787228317482165
GC_polymers,0.009068480287209281,0.00714662716948063,0.0,0.013342646149332919
post_GC_polymers,0.011565438230832444,0.00810041901853314,0.008667174271297188,0.004567812412820999
"Repeat 3, 3",0.0005750844577984233,0.00013418428192239973,0.0,8.618289044676932e-05
"Post_Repeat 3, 3",0.0005359214177690986,0.00016885195354368862,7.3413892845082e-05,7.3413892845082e-05
"Repeat 2, 3",0.0018774785671532995,0.0008229630159094085,0.0,0.00025665729998617943
"Post_Repeat 2, 3",0.0015710573068847549,0.0004992144713465576,0.0009152265308020223,0.0006680664248902462
