GC,Q_score
0.0,0.0
0.05,0.0
0.1,15.802469135802468
0.15,14.492481109180888
0.2,15.53884038758891
0.25,17.658813946998663
0.3,18.573728346453343
0.35,18.876671307913185
0.4,18.932183552145656
0.45,19.159775165802223
0.5,19.372110044262048
0.55,19.605895963727292
0.6,19.453562335103474
0.65,19.326299368906867
0.7,17.965070043451636
0.75,21.793046594982076
0.8,23.11
0.85,0.0
0.9,0.0
0.95,0.0
