GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
0.15,0.015,0.01,0.0,0.02
0.2,0.008695652173913045,0.00782608695652174,0.00826086956521739,0.005652173913043478
0.25,0.01444751381215464,0.009806629834254121,0.005718232044198897,0.0045580110497237605
0.3,0.011686746987951864,0.007474698795180621,0.004679518072289087,0.00445783132530114
0.35,0.00931813471502597,0.005469430051813568,0.004609326424870552,0.003975129533678782
0.4,0.009003799462515408,0.004757668427393196,0.004797516448892546,0.003569641367806581
0.45,0.009997400909681386,0.004621182586095216,0.0043439462854671556,0.0034801819363224425
0.5,0.011571649107599719,0.004758822414213302,0.004323863174715014,0.0033846112179405706
0.55,0.012911430393515817,0.005407585249653254,0.004046216753573589,0.0035319053156772483
0.6,0.014369046218982072,0.006071974597201009,0.00392567329177951,0.0036798776902271556
0.65,0.016436974789915907,0.008268907563025134,0.003579831932773086,0.004025210084033575
0.7,0.01962962962962964,0.014444444444444449,0.00462962962962963,0.005925925925925926
0.75,0.02,0.01,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
