block,transitions,transversions,insertions,deletions
0.1,0.009650663814414694,0.005116203204386103,0.006219929022866093,0.002032110277868566
0.2,0.01143886281565358,0.005168030849157499,0.007877988558534698,0.003220345251284064
0.30000000000000004,0.011532586016526927,0.005781758841586855,0.005691140849399974,0.0032758038140956788
0.4,0.011899897862151863,0.0057262936788065235,0.004779329043850248,0.003164971269454827
0.5,0.011989269700781383,0.0058820105025739955,0.004349422571324816,0.00324574893339268
0.6,0.012268766275094191,0.0058804401978854795,0.004536641560203101,0.003072186207558999
0.7,0.012258337093021415,0.005555252349807553,0.004928122629686845,0.0029272261831488375
0.7999999999999999,0.0118484262190275,0.005663178100322792,0.005190662457780248,0.002804083244944757
0.9,0.01135862504915279,0.005097686155296258,0.00522226215206192,0.002399797658672898
1.0,0.0044672986212042284,0.001928860702928474,0.0019125707352435546,0.0006370926305777166
