block,transitions,transversions,insertions,deletions
0.1,0.011445827654134422,0.007369020745707744,3.697307432039475e-05,4.3103782480724784e-05
0.2,0.012533578017530387,0.007433900018187113,7.193465256737312e-05,6.817094994203083e-05
0.30000000000000004,0.01306226504617299,0.00779728445090812,0.00010362066724651066,8.9519998434642e-05
0.4,0.013037234149571758,0.007738608460898483,9.896308245314699e-05,9.9758604400129e-05
0.5,0.012761117412959226,0.007746842649258142,0.0001039316212389537,8.617568273135868e-05
0.6,0.012834153181394421,0.007918281118584369,0.00010396295707582704,9.338496147493355e-05
0.7,0.013004544425527207,0.0076044732123274035,8.849287987610228e-05,9.868595251118331e-05
0.7999999999999999,0.012717823511094052,0.007512704408371696,7.990462081374915e-05,7.557863268113516e-05
0.9,0.012719190765584757,0.007357110806688968,5.052803816348542e-05,6.475560924306641e-05
1.0,0.010942447358716802,0.006763761579081156,2.8872135461758568e-05,2.4780609798861187e-05
