GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.07,0.02,0.01,0.0
0.15,0.01,0.015,0.0,0.0016666666666666668
0.2,0.014375000000000006,0.011250000000000003,0.00109375,0.000625
0.25,0.017037037037037,0.010707070707070688,0.000404040404040404,0.0006060606060606062
0.3,0.013149492017416461,0.009666182873729993,0.0002902757619738752,0.0003773584905660378
0.35,0.011032028469750836,0.007099644128113812,0.00023724792408066442,0.00026097271648873086
0.4,0.010815283523971835,0.006478461912874279,0.0002774397663665127,0.0002652713555609639
0.45,0.011646181744912769,0.006032641547451127,0.00010880515817046148,0.00012089462018940165
0.5,0.013564170337738497,0.006564464023495246,5.8149779735682856e-05,8.516886930983853e-05
0.55,0.015017973736336353,0.007453598415377043,4.548455725918864e-05,7.70302985841098e-05
0.6,0.01635296540362464,0.00810543657331145,3.0889621087314664e-05,9.266886326194404e-05
0.65,0.01761961722488023,0.009090909090909028,0.0001076555023923445,0.0002751196172248804
0.7,0.021290322580645175,0.01596774193548388,0.0019354838709677417,0.002258064516129032
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
