name,transitions,transversions,insertions,deletions
flat,0.01369238540276524,0.007287552462776224,2.968636356889463e-05,3.463409083037707e-05
all_polymers,0.010133546051527062,0.006487058359864722,0.0,0.0004648236252120955
post_all_polymer,0.015822349078831417,0.0073946107511738204,0.00018111749664774838,0.00039588162340936303
AT_polymers,0.008503750811823124,0.00473120065609523,0.0,0.0005180619031692818
post_AT_polymers,0.01470856630269235,0.005232669125170772,8.487982063075938e-05,0.0003898840839371423
GC_polymers,0.012128660242764195,0.00893566853641099,0.0,0.0002061238974960153
post_GC_polymers,0.016395219521490288,0.009889090721407355,0.00015438374527435123,0.0003391856631057964
"Repeat 3, 3",0.0013096296928929861,0.0005946112086819683,0.0,2.383116024614375e-05
"Post_Repeat 3, 3",0.0009714879580678686,0.0008133387555917039,0.0,1.5061828807253777e-05
"Repeat 2, 3",0.004884186592337531,0.001988234755619871,0.0,0.0001732110312834184
"Post_Repeat 2, 3",0.002714894642507493,0.0017772957992559458,0.0004970403506393747,0.00011296371605440332
