name,transitions,transversions,insertions,deletions
flat,0.01892102592926368,0.009207854306479005,2.1617853103985925e-05,3.783124293197537e-05
all_polymers,0.014533177553619117,0.008535885365753556,0.0,0.00040973710569309964
post_all_polymer,0.021666942496932542,0.011515786119597596,0.00012091831048701663,0.0003240696670987543
AT_polymers,0.012541235023061632,0.0060454750676371075,0.0,0.00041884763783348397
post_AT_polymers,0.01985944847529604,0.00872085954834201,9.027081243731194e-05,0.00030576578219507
GC_polymers,0.01634147868370042,0.011230093325648836,0.0,0.0005031761952524241
post_GC_polymers,0.02160457563165687,0.015547595166451742,0.00020060180541624874,0.00047523522949801777
"Repeat 3, 3",0.0016428406097413108,0.0004612126979228284,0.0,0.0
"Post_Repeat 3, 3",0.0022066198595787363,0.0018054162487462387,0.0,0.0
"Repeat 2, 3",0.005847104806482945,0.00208124373119358,0.0,6.686726847208291e-05
"Post_Repeat 2, 3",0.00367769976596456,0.0014042126379137413,0.0,0.0
