GC,Q_score
0.0,0.0
0.05,0.0
0.1,0.0
0.15,28.512
0.2,30.133999999999997
0.25,34.62851851851852
0.3,34.35989010989014
0.35,34.8963414634146
0.4,35.235227483751125
0.45,35.41399110392225
0.5,35.442337023370364
0.55,35.52497522588171
0.6,35.30584777694038
0.65,30.991166347992365
0.7,30.50204488778054
0.75,30.29444444444444
0.8,25.239000000000004
0.85,29.638849557522104
0.9,31.298456539398863
0.95,31.799735682819357
