GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.0,0.01,0.01,0.0
0.15,0.01,0.0,0.0,0.0
0.2,0.03166666666666667,0.015,0.0,0.0033333333333333335
0.25,0.013030303030303033,0.008787878787878789,0.0009090909090909091,0.00030303030303030303
0.3,0.011666666666666672,0.00688888888888889,0.0,0.0
0.35,0.009080459770114948,0.006839080459770119,0.00011494252873563218,0.00028735632183908046
0.4,0.009294354838709638,0.006411290322580628,0.0003024193548387097,0.0003024193548387097
0.45,0.011478328173374502,0.005541795665634636,7.739938080495355e-05,0.0001238390092879257
0.5,0.011735763097949924,0.006027334851936156,4.555808656036446e-05,6.83371298405467e-05
0.55,0.013107311320754704,0.00714622641509428,3.537735849056604e-05,3.537735849056604e-05
0.6,0.016399999999999918,0.007238095238095207,3.80952380952381e-05,1.904761904761905e-05
0.65,0.019058823529411774,0.010588235294117652,0.00011764705882352942,0.0
0.7,0.0,0.0,0.0,0.0
0.75,0.06,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
