Run,Avg_Q_score,GC_polymer,AT_polymer,All_polymer,Repeat_Size_2,Repeat_Size_3
ERR10376753_1_GC_Q.csv,35.237369711913985,33.07013513146485,34.42723642515814,33.7486857783115,31.788385334841205,35.04938115841514
ERR11506841_1_GC_Q.csv,34.747106882205514,33.13997225724113,29.476751056471105,31.308361656856118,26.547662667438953,34.32202296860578
ERR12107630_1_GC_Q.csv,35.62212590656146,33.38008960626065,34.57322021461451,33.97665491043758,31.667571325251632,35.44571009846646
SRR16777048_1_GC_Q.csv,35.398523686543136,32.556914601315746,34.820333156274096,33.68862387879492,32.02215480000743,35.24123431501557
SRR21143311_1_GC_Q.csv,34.49095149769725,31.890737397092213,34.286068674862214,33.088403035977215,31.97897720360656,34.19604660938756
