block,transitions,transversions,insertions,deletions
0.1,0.01619430312124489,0.008492106406146916,3.259704630114345e-05,3.0110173946026207e-05
0.2,0.01854255124489086,0.009302624498437837,6.951821594537776e-05,5.28364437172484e-05
0.30000000000000004,0.018928593850321734,0.009957682181392485,8.99831066913785e-05,8.204344010920894e-05
0.4,0.01894193578111726,0.009936906171269752,0.00010575160949565265,8.315329082064057e-05
0.5,0.01893634094358176,0.010086514920306305,0.0001016555336777523,7.501225053690191e-05
0.6,0.018811557740173436,0.010026407249760122,0.00012368886382073586,0.00010338902326019994
0.7,0.018831474331822747,0.009909114922632955,7.769471238428975e-05,8.117236752883168e-05
0.7999999999999999,0.01882758867592765,0.009747730874267046,6.990730447522541e-05,5.3921730763289976e-05
0.9,0.018396577767414206,0.009401605805731595,4.543110580676909e-05,4.8972122248646676e-05
1.0,0.016091742061326374,0.007867475825109223,2.402048903810976e-05,2.2758852880965628e-05
