block,transitions,transversions,insertions,deletions
0.1,0.017314127758193413,0.007475611193268269,3.9854663327731544e-05,5.253451355765088e-05
0.2,0.01984826499471483,0.009254916435558614,9.356376627258224e-05,9.221761971598503e-05
0.30000000000000004,0.018956594554388573,0.008975117140999887,0.00012325089699792696,5.278994879374967e-05
0.4,0.01976754628219933,0.01001537478877553,9.264575461269001e-05,0.00018732709026610895
0.5,0.019747154494680463,0.00988821506569752,0.00011935647484855968,0.0001114699032822124
0.6,0.01904950586761465,0.009555626742770334,9.241814921592204e-05,0.00016696484298550561
0.7,0.020070682683015786,0.009438230168430836,8.725924189492262e-05,6.76453619423145e-05
0.7999999999999999,0.019369291145134738,0.009500756677549847,8.147649455561298e-05,0.00016219275802878665
0.9,0.018527429690997792,0.01023132280133124,5.458194339953976e-05,0.00015077727649001892
1.0,0.01563655589894549,0.008070413482524753,3.9854663327731544e-05,1.3197487198437417e-05
