name,transitions,transversions,insertions,deletions
flat,0.018281171037516947,0.009433829329767381,2.159515127987124e-05,1.825999278104943e-05
all_polymers,0.013823170173235002,0.009114991225915586,0.0,0.00016637436027714043
post_all_polymer,0.019497334392503868,0.010933455927527216,0.00011728483317840416,0.00013659410402724447
AT_polymers,0.012144859461393247,0.006791004690624323,0.0,0.00013769272812114356
post_AT_polymers,0.0176639429963785,0.008473005291745874,9.88594480188928e-05,0.0001210597803058879
GC_polymers,0.015175295575625516,0.011775265204322243,0.0,0.00015909520028434572
post_GC_polymers,0.020330150137579817,0.013708976840635045,0.00012208503120077205,0.0001641655561349634
"Repeat 3, 3",0.0014337602769725298,0.0005337379774009118,0.0,4.434243713129264e-05
"Post_Repeat 3, 3",0.001463004809085115,0.0004159320602915249,0.0,3.724764719028582e-05
"Repeat 2, 3",0.004954538190785353,0.0018592374057535127,0.0,6.621803944939698e-05
"Post_Repeat 2, 3",0.004732520506899093,0.0018313426535223859,1.862382359514291e-05,3.724764719028582e-05
