GC,Q_score
0.0,0.0
0.05,24.866666666666664
0.1,26.225142857142863
0.15,27.978952380952386
0.2,31.11166064981947
0.25,32.47938843475618
0.3,33.49332352508509
0.35,34.435537854769464
0.4,35.02170055320435
0.45,35.39297933167581
0.5,35.60727166518852
0.55,35.73459767274025
0.6,35.78561171020994
0.65,35.864298998569566
0.7,35.50393617021279
0.75,32.0076923076923
0.8,20.733333333333334
0.85,29.52
0.9,0.0
0.95,21.86
