GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
0.15,0.02,0.02,0.0,0.0
0.2,0.015,0.013999999999999999,0.001,0.0
0.25,0.016250000000000007,0.027916666666666683,0.0008333333333333334,0.00020833333333333335
0.3,0.01227941176470589,0.0315441176470588,0.00022058823529411763,0.00029411764705882356
0.35,0.009486404833836837,0.026978851963746157,0.0002719033232628399,0.00015105740181268882
0.4,0.009110546378653056,0.027547649301143593,0.0002541296060991106,0.00017789072426937738
0.45,0.01059362934362938,0.026090733590733623,0.0002171814671814673,0.00010135135135135137
0.5,0.012572591587517062,0.025020352781547166,0.0001492537313432837,0.00013568521031207605
0.55,0.014018571886007136,0.02563240473903322,0.00020172910662824217,0.00010246557796990077
0.6,0.015151020408163178,0.02502040816326535,0.00010612244897959181,4.0816326530612245e-05
0.65,0.015937499999999983,0.027343749999999962,0.00010416666666666667,0.00026041666666666666
0.7,0.010714285714285716,0.02285714285714286,0.0,0.0007142857142857143
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
