name,transitions,transversions,insertions,deletions
flat,0.01204133332319682,0.02312898966835862,2.1962445906918087e-05,3.632250669221068e-05
all_polymers,0.008789572058574259,0.02109124726001698,0.0,0.0004970915027604189
post_all_polymer,0.014563880671808136,0.024850224825399614,0.000808806816502625,0.0005756248339723036
AT_polymers,0.008816198792093834,0.021041893791485872,0.0,0.0006041846995494841
post_AT_polymers,0.012765817744302552,0.022305658423205626,0.0006587212925911258,0.000742785425643632
GC_polymers,0.007565097623937511,0.0166517907366402,0.0,0.00015554634565557654
post_GC_polymers,0.011928290010751016,0.02264820736520015,0.0006268360296247259,0.0002013598687023322
"Repeat 3, 3",0.0007249521089564109,0.0010842959661694386,0.0,5.689105879432331e-05
"Post_Repeat 3, 3",0.0002896272084074641,0.0011378211758864662,0.0,4.137531548678059e-05
"Repeat 2, 3",0.0017999277215628728,0.0037782111140545545,0.0,2.7583543657853724e-05
"Post_Repeat 2, 3",0.0016757002772146137,0.003330712896685837,0.0,2.0687657743390295e-05
