block,transitions,transversions,insertions,deletions
0.1,0.008487403797884308,0.01651521025843733,0.00010845722617300208,1.3712045731099268e-05
0.2,0.012676105847325026,0.025742234146475404,0.0002211523012399766,0.00012935440515973615
0.30000000000000004,0.012722002244541968,0.024473747936383246,0.00022952718558514408,0.00012661077021563415
0.4,0.013466240987168532,0.023223888764970328,0.0002055695150424156,0.0001337749556238299
0.5,0.013223676233760561,0.0220272565032054,0.00020236401851545264,0.00015273898497118857
0.6,0.012904438577798232,0.021525389534347846,0.00022751464046071778,0.00012962918718417262
0.7,0.013004265623297331,0.022982646409586815,0.0003022354514989697,0.00010761468338088148
0.7999999999999999,0.012492161422690285,0.024866446146424404,0.00022886362332347229,0.00010082575439830126
0.9,0.011864606076645218,0.02560495260477862,0.00021692412043111827,6.212796751172128e-05
1.0,0.00493336826946947,0.010202950074709151,8.339582212552099e-05,1.5901145727740106e-05
