GC,Q_score
0.0,0.0
0.05,0.0
0.1,0.0
0.15,35.716923076923074
0.2,36.39442307692308
0.25,36.14062499999999
0.3,36.196784776902774
0.35,36.134032605352196
0.4,36.151699832903546
0.45,36.08367738838348
0.5,36.0593616654226
0.55,36.00860540173379
0.6,35.937248322147774
0.65,35.71883495145624
0.7,34.37658536585366
0.75,36.62
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
