name,transitions,transversions,insertions,deletions
flat,0.018358878923293933,0.007780093839849581,2.711650606832255e-05,3.197069542623214e-05
all_polymers,0.013559439594346741,0.0072728486982756675,0.0,0.00041233499565976296
post_all_polymer,0.020259605594082297,0.00895422458332356,0.00015490808801271925,0.000385018223783232
AT_polymers,0.01134983969071291,0.004573019618735896,0.0,0.0004100646465597341
post_AT_polymers,0.01838802091803813,0.006256002739707689,0.00013268233679897487,0.0003446313266210351
GC_polymers,0.016335044109027395,0.010990574839448986,0.0,0.0003171940151845059
post_GC_polymers,0.02082253473762933,0.012356270139288956,0.00017963933058272682,0.0004122598462221103
"Repeat 3, 3",0.0011316573816573866,0.0004180316680316676,0.0,4.072468695110204e-05
"Post_Repeat 3, 3",0.0011357841546520793,0.0006490195169440452,0.0,1.1589634231143665e-05
"Repeat 2, 3",0.0042584399647458025,0.0015093888914643602,0.0,9.271707384914932e-05
"Post_Repeat 2, 3",0.0039018435244850334,0.001448704278892958,0.0,4.635853692457466e-05
