Run,Avg_Q_score,GC_polymer,AT_polymer,All_polymer,Repeat_Size_2,Repeat_Size_3
SRR21860063_GC_Q.csv,26.324713577638743,25.024599821239946,24.932396197286096,24.97849800926302,23.657207280409523,25.71627935321362
SRR24332828_1_GC_Q.csv,33.267484671321384,30.480991774420204,32.48837161663487,31.484681695527534,30.05068517648642,33.01797026394032
SRR25828940_1_GC_Q.csv,30.0,26.972102100952892,29.715280701083003,28.34369140101795,26.65431862538747,29.730664727718036
SRR29598416_GC_Q.csv,34.865635668792336,31.047990441489148,34.26588884759014,32.65693964453965,31.266302569839695,34.685198558668475
SRR29648672_1_GC_Q.csv,35.93095175226481,32.1901851901815,35.49444810553884,33.84231664786017,32.038483808377286,35.70292810736104
