block,transitions,transversions,insertions,deletions
0.1,0.019513072672191094,0.008409063416775941,6.964509523318561e-05,6.070739492270019e-05
0.2,0.02072424003706281,0.008429328161590916,0.00010011380402338538,0.00010484299850400624
0.30000000000000004,0.021514909327469228,0.008768112078104729,0.00013466031819735758,0.00017289801332970054
0.4,0.021485946660498238,0.008819447189466308,0.00012830068054591647,0.00013244583393463426
0.5,0.021359406503413267,0.008549813045082167,0.00013241840076302908,0.00014491622039774178
0.6,0.021445414163486144,0.008779020943468566,0.00012468449362870254,0.00014112860038636792
0.7,0.02150676998204453,0.008778379926172992,0.00011561647713954678,0.00013240031395659338
0.7999999999999999,0.02128746604975314,0.008796158617938896,0.00013638447574197666,0.00013700150700204428
0.9,0.021119773580721788,0.008394500178175989,9.161979115512875e-05,0.00012062545245552574
1.0,0.0020321940365448056,0.0008763496785796128,3.374894197059916e-06,9.389906680265002e-06
