GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
0.15,0.01,0.0,0.0,0.0
0.2,0.03181818181818182,0.024545454545454547,0.0,0.0009090909090909091
0.25,0.02459459459459461,0.013918918918918926,0.0002702702702702703,0.0004054054054054054
0.3,0.01657657657657652,0.009309309309309292,0.0004204204204204204,0.000810810810810811
0.35,0.014735062006764254,0.008365276211950334,0.00023675310033821877,0.0002593010146561444
0.4,0.013570011900039782,0.006592621975406522,0.00023006743355811197,0.0001824672748909164
0.45,0.015786646201074866,0.00665694551036078,0.00014581734458940916,9.976976208749046e-05
0.5,0.017645613396432783,0.007051328722242627,6.0065526028394646e-05,5.460502366217695e-05
0.55,0.020211684011353283,0.008265137180700167,5.912961210974459e-05,6.267738883632927e-05
0.6,0.022259232440260818,0.009286748732802415,5.4308472121650974e-05,2.896451846488052e-05
0.65,0.025367847411444037,0.010681198910081718,2.7247956403269754e-05,0.0002997275204359673
0.7,0.02428571428571429,0.015714285714285715,0.002857142857142857,0.0
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
