GC,Q_score
0.0,26.68867924528302
0.05,21.155172413793103
0.1,19.595541401273884
0.15,20.455813953488374
0.2,21.094240837696336
0.25,22.27659574468085
0.3,22.73580786026201
0.35,24.02125340599455
0.4,25.640051020408162
0.45,27.563299072449237
0.5,28.644468904788113
0.55,28.708470678420852
0.6,27.948622139187297
0.65,26.02809917355372
0.7,23.95643465197797
0.75,20.718072289156627
0.8,19.693931398416886
0.85,19.114058355437667
0.9,17.411042944785276
0.95,21.600602107375817
