GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0
0.1,0.05,0.01,0.0,0.0
0.15,0.03266666666666667,0.016000000000000004,0.0006666666666666666,0.0
0.2,0.030538461538461518,0.016846153846153844,0.0015384615384615385,0.0010769230769230769
0.25,0.024279069767441732,0.013720930232558066,0.0006046511627906978,0.0008604651162790702
0.3,0.020463576158940434,0.011150662251655515,0.00042218543046357635,0.00048013245033112604
0.35,0.017442842068237922,0.008237776996130913,0.00032008441786844904,0.00028842771720014086
0.4,0.016937373106356866,0.007471497735436548,0.0002248945806653133,0.0002233328127440264
0.45,0.018287337662337668,0.007480076741440762,0.00012913223140495876,0.0001505312868949233
0.5,0.020565765419029103,0.00799817184643518,5.917444433753492e-05,8.419128259405376e-05
0.55,0.022906377921561694,0.008999735903869481,3.301201637396014e-05,5.612042783573224e-05
0.6,0.02424157303370835,0.009874675885911928,3.2411408815903193e-05,7.778738115816771e-05
0.65,0.027319078947368233,0.0133059210526315,1.644736842105263e-05,4.9342105263157894e-05
0.7,0.029333333333333333,0.009333333333333332,0.0,0.0
0.75,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
