block,transitions,transversions,insertions,deletions
0.1,0.015916913041340425,0.006973321510095277,5.640981286624647e-05,3.62151825983707e-05
0.2,0.018231036221814344,0.007494114872335283,0.0001181847878465721,0.00010340132596738253
0.30000000000000004,0.018204593323696217,0.007648983930129446,0.00014286371208336503,0.00013478531781608316
0.4,0.0188641484702679,0.008183610314855472,0.00018677054794074676,0.00010612474094252629
0.5,0.01916889368239735,0.008141308784422626,0.0001480852654429893,0.00016505385903326574
0.6,0.01894679049885982,0.008152170774859482,0.00015523582671552214,0.00011578492577608687
0.7,0.018086989015281288,0.00786072519411106,0.0001241658299959818,6.964618897669093e-05
0.7999999999999999,0.0181899119937907,0.007851997697766988,7.937936498309916e-05,8.134545239722736e-05
0.9,0.018895544382121567,0.007915720194891817,7.844469420602538e-05,0.00013200833839343
1.0,0.015609814158690014,0.006416613664431859,2.792194540565083e-05,4.368323788054765e-05
