name,transitions,transversions,insertions,deletions
flat,0.013339248646882395,0.006571569568034412,2.847977386506546e-05,2.467786230540866e-05
all_polymers,0.010286833265526131,0.006175048965496697,0.0,0.0003233723791406711
post_all_polymer,0.01511398739501935,0.007495733941136484,0.0003017013419511256,0.00033044077165221287
AT_polymers,0.00905156499394675,0.004379399068633698,0.0,0.0003160067037795428
post_AT_polymers,0.013951421238163505,0.005632789278508309,0.00025085823423135904,0.00032264673854690126
GC_polymers,0.011684478335167248,0.008427565081927204,0.0,0.00019616986287132008
post_GC_polymers,0.014680599891432078,0.009379295944153238,0.00024669901632928706,0.0002334993091763216
"Repeat 3, 3",0.0008521119545698492,0.0003807442331759619,0.0,3.816100638160734e-05
"Post_Repeat 3, 3",0.0008846106286442629,0.00034718589188726447,0.0,4.755971121743349e-05
"Repeat 2, 3",0.0029637989049622246,0.00148963566937333,0.0,7.926618536238917e-05
"Post_Repeat 2, 3",0.0022115265716106574,0.0013285012666736423,5.7071653460920184e-05,2.8535826730460092e-05
