block,transitions,transversions,insertions,deletions
0.1,0.0010827547140620961,0.011738910773631862,2.0715572005589793e-05,3.97315284609285e-05
0.2,0.000958662939596828,0.0132102747806716,1.6608655871847454e-05,3.1160045951406295e-05
0.30000000000000004,0.0008347139510384315,0.013262555003825666,1.7873418681766475e-05,5.721180455740062e-05
0.4,0.0008538333560042459,0.012909107666092847,3.48161445466537e-05,4.360758350330164e-05
0.5,0.0008083755160385199,0.0125418836458121,3.3142119337750865e-05,4.479322364015292e-05
0.6,0.0008395779826766807,0.012875275426177536,2.815243067053054e-05,3.630953266052228e-05
0.7,0.0008660332325049155,0.013038371509713839,2.2150124387671526e-05,4.346790061059181e-05
0.7999999999999999,0.0009418594952448666,0.013450152992060349,1.4697384138565793e-05,4.812359400607037e-05
0.9,0.0009247018241575079,0.013632630772992213,1.6131820854651228e-05,2.7911767214697152e-05
1.0,0.00017403842172040898,0.001485853618760564,0.0,1.0102017932917974e-05
